"","ATT","S.E.","CI.lower","CI.upper","p.value","n.Treated"
"1",-3.82794999604545,10.6047418859802,-20.4496713291351,18.6268222927897,0.641333333333333,0
"2",8.73915184677458,7.15353502939164,-3.31794824050181,24.4674613890339,0.176666666666667,0
"3",11.1376416376518,3.5226148932189,4.99509437490506,18.3259727597179,0,0
"4",11.2618768285077,4.0281284694268,1.46836263898565,18.0317445474182,0.016,0
"5",7.00686934429826,3.8700201594125,0.908370153643402,14.5557813810319,0.0133333333333333,0
"6",2.72417463036174,5.15140637475486,-7.0090612201097,12.1152263893634,0.537333333333333,0
"7",4.92266266830632,3.233802221717,-1.23333094751174,10.4470942309417,0.136666666666667,0
"8",1.89535024236499,7.8159426656038,-19.2925635604954,13.1675904925042,0.522666666666667,0
"9",1.56465785452183,4.42765733557773,-6.44725504546292,9.03609037328852,0.716666666666667,0
"10",6.8083095616249,7.30133949895148,-7.20795413008891,18.9890986401401,0.406666666666667,0
"11",2.23899548332521,6.00595300337598,-10.0080591880607,12.6064715385196,0.499333333333333,0
"12",-5.09926617479184,5.32685658924035,-14.3580498947784,7.14519606017554,0.281333333333333,0
"13",-8.68398441984123,4.8857205579023,-16.8920647922329,0.686358196456,0.0913333333333333,0
"14",-4.10825607475982,5.30942227403427,-15.5621539694884,5.05461811966618,0.490666666666667,0
"15",0.378309768089853,2.75300618588893,-4.11862173249075,6.08264596436774,0.934666666666667,0
"16",-1.56600949349503,4.58383644384227,-9.72472614029725,7.13084667883336,0.762,0
"17",-6.28901883666342,5.32865605410053,-14.8650197739265,6.02968077664601,0.268,0
"18",-6.79003638047526,4.96052274473632,-14.1303679946843,4.41238287039422,0.241333333333333,0
"19",-10.2554496927973,5.82021712097932,-18.9180692163567,3.90151509539317,0.158666666666667,0
"20",-7.06894449255657,5.22621403500021,-15.1608982025161,4.61799571715973,0.221333333333333,0
"21",-2.93876869305232,6.42618963191414,-13.030945806962,10.4225965728681,0.644666666666667,0
"22",-2.05031561134894,6.33971555646734,-12.1139584968148,13.3152360629608,0.571333333333333,0
"23",-7.55317729840483,7.75013623685096,-20.3473069336181,8.81588958314962,0.299333333333333,1
"24",-10.0968126445259,7.35593768225818,-24.8764469877191,4.07415235849955,0.168666666666667,1
"25",-12.2752125420921,9.48496184508786,-29.2345445236466,9.20710045866152,0.205333333333333,1
"26",-12.2694068021277,7.54954538251347,-25.6494194033057,3.90832000936043,0.155333333333333,1
"27",-12.2232851155683,6.64665226187057,-25.8647730878459,0.917890880148585,0.0813333333333333,1
"28",-12.836038979274,5.72224640032661,-25.4138395108587,-3.51941464694154,0.00133333333333333,1
"29",-16.2216175341698,5.98653585116078,-26.8305951764954,-5.60730196397195,0,1
"30",-18.648660560682,4.80534065089188,-27.3640215164131,-9.81294276505255,0,1
"31",-20.3713781434814,3.44489908637322,-28.1697447774883,-14.7228957808575,0,1
"32",-20.3279020188469,3.98291469750407,-29.1537439861454,-14.9730587471498,0,1
"33",-22.9270210883157,4.34289646671494,-32.1106759624234,-16.0022027605046,0,1
"34",-15.263734853154,4.30047067741292,-24.0510688106425,-8.58679162094922,0,1
