"","ATT","S.E.","CI.lower","CI.upper","p.value","n.Treated"
"1",-10.6442454270244,10.6865857448379,-26.6115185897806,12.3954291633988,0.388666666666667,0
"2",-0.376628797928774,7.1751407428379,-12.1148897049117,15.603285722715,0.880666666666667,0
"3",2.76322851517929,3.37959353627602,-3.20704316476367,9.83309823678355,0.388666666666667,0
"4",5.74433101274112,3.7795824554574,-4.1081651694073,12.4936761666648,0.166666666666667,0
"5",5.5803650220536,3.7853915029372,-0.334007212887491,12.8391084139775,0.0746666666666667,0
"6",2.88468274765924,5.14844675684906,-6.79318792218401,12.3610263701221,0.552,0
"7",2.63920896312244,3.1817942418505,-3.36286694696083,8.05965164523034,0.462666666666667,0
"8",2.34121985839539,7.6410160498405,-18.8920889920756,12.9734803883538,0.502666666666667,0
"9",0.228790125621668,4.36295094148239,-7.56527585364466,7.65240383046533,0.869333333333333,0
"10",3.91262944674394,7.19962271524764,-10.1315987266038,15.8168594649645,0.584666666666667,0
"11",1.82243592590717,5.95457194796512,-10.6462137514225,11.8828893919772,0.560666666666667,0
"12",-1.07143491129958,5.47095085202212,-10.6514921741487,11.3778473615683,0.869333333333333,0
"13",-4.16771594428111,4.92722813128733,-12.1518893513607,5.22890190179478,0.412,0
"14",0.726434406559825,5.36126790467635,-11.2832633817943,9.81149401488054,0.957333333333333,0
"15",4.12057341202906,2.83549953894742,-0.663372616538545,10.186797906955,0.1,0
"16",-0.438325294906591,4.52488144465786,-8.530015978341,8.25972653423531,0.986,0
"17",0.414598179834655,5.11806963514754,-7.77310646434997,12.4887052894508,0.921333333333333,0
"18",-1.66063044926655,4.86307681221237,-8.7036363694893,9.55482160079249,0.600666666666667,0
"19",-2.69460708197165,5.84720681164314,-11.1708833317622,11.2762589413732,0.542,0
"20",-3.36986599324034,5.19630802711942,-11.3289508227104,8.19656468872769,0.486,0
"21",-4.1479481986253,6.25856142908259,-14.1739256640479,8.75929072239349,0.565333333333333,0
"22",-4.60709551730314,6.06008666347442,-13.8862827420434,10.429188697912,0.352,0
"23",-4.01579657248863,7.66667923313571,-16.7929037949686,12.0873807663287,0.592,1
"24",-5.40201153392717,7.08182408398285,-20.0276142485512,8.50900902942967,0.389333333333333,1
"25",-8.41735003091951,9.14643925537813,-25.0014055633665,12.8645349573962,0.258,1
"26",-9.39933275796244,7.28243201553437,-22.5491112626819,6.62794443313783,0.196,1
"27",-7.45064424203997,6.34699588772604,-21.1260795692771,5.29995129035294,0.205333333333333,1
"28",-8.55346750558308,5.51512388191479,-20.8977510947368,0.604088157547621,0.076,1
"29",-7.01592784035113,5.86020923073957,-17.8269437758661,3.50571063586905,0.277333333333333,1
"30",-7.81267699665399,4.70572868441438,-16.4616188026669,1.11487126015921,0.0973333333333333,1
"31",-9.52623118493697,3.42210587032149,-17.1102313803182,-3.92594206937425,0,1
"32",-10.9626183276404,4.13003449008168,-20.2089487263317,-5.0429456214009,0,1
"33",-11.7473817865149,4.40459357217989,-21.3525692554718,-4.82285657969136,0,1
"34",-13.1848435766293,4.30766667217229,-21.960497606961,-6.59386988996671,0,1
