"","ATT","S.E.","CI.lower","CI.upper","p.value","n.Treated"
"1",-0.358581914548203,11.0073873930745,-16.9269528022685,22.8474440449036,0.858,0
"2",5.37826889803388,7.56034589433971,-7.11073923905024,21.6134230079014,0.511333333333333,0
"3",6.2156183893134,3.78240862312042,-0.302105728793445,14.3348463254532,0.0693333333333333,0
"4",12.7292076545232,4.28201617970798,2.68750629184388,20.5712923548703,0.006,0
"5",9.59908714837905,4.18115349978001,2.99181780325882,17.8241050577411,0.000666666666666667,0
"6",8.57784049824688,5.24990601996661,-0.928292151127869,18.5728073385838,0.106666666666667,0
"7",7.33017776903156,3.50347953331599,0.855771596332491,13.2624629595647,0.0173333333333333,0
"8",7.37125325418569,8.07357704367221,-14.9271888176475,18.5760523132769,0.215333333333333,0
"9",5.42746860199764,4.9152076846505,-3.58504571845641,13.5746955006641,0.300666666666667,0
"10",3.50537949118893,7.75524277027559,-11.6959028268771,15.7366928752304,0.564,0
"11",0.759088625893952,6.45273890235413,-12.663094504017,11.1916123814319,0.648666666666667,0
"12",1.17206033946396,5.54990634981929,-8.79252100563711,14.1368459794958,0.729333333333333,0
"13",-4.64392638352077,4.67365686063896,-12.245181244254,4.28023412196651,0.372666666666667,0
"14",-4.20032472231242,5.11540222956943,-15.7937056546519,4.41013199159377,0.450666666666667,0
"15",-2.76799443382529,2.35833568069825,-6.75205257840214,2.17442315763365,0.288666666666667,0
"16",-2.39723776763825,4.17738230748055,-10.2726010701151,5.18302994888303,0.576,0
"17",-5.07722097528272,4.84289355910091,-13.2924061304734,6.20137486404438,0.3,0
"18",-9.26258481791336,4.3687532873218,-15.595406023124,0.673627534281329,0.082,0
"19",-13.4500298516352,5.54858059389657,-21.7641291321067,0.578978531470383,0.0673333333333333,0
"20",-10.2448176979657,4.8584124369236,-17.9880222889377,1.0177023344795,0.103333333333333,0
"21",-1.99125090781557,5.85050988245741,-11.6132233215244,9.77634161376349,0.714666666666667,0
"22",-2.66438567944276,5.69148850442736,-11.3538822835829,11.0596519660483,0.477333333333333,0
"23",-4.33539825420292,7.11432205990784,-16.4810344864389,10.6685695355632,0.532,0
"24",-6.67169726415495,6.52036149618772,-20.234225650587,6.17923016206177,0.264666666666667,0
"25",-10.2287617628242,8.66966430484374,-25.4853349258955,9.77204256151862,0.219333333333333,1
"26",-12.9807663960951,6.77627167955929,-24.9968593469287,1.88829767636718,0.105333333333333,1
"27",-14.3856592673784,5.79963982269329,-26.54610438453,-2.68851475514958,0.00266666666666667,1
"28",-17.025462629763,4.95940458578626,-28.2165141074983,-8.83428952981751,0,1
"29",-17.8039832621727,5.3898172933431,-27.7899498026475,-8.37132808289875,0,1
"30",-15.9527920963011,4.35483199742152,-23.9507870622102,-8.36732960618902,0,1
"31",-15.3085804096244,3.26089605172133,-22.2172665227192,-9.41280292382385,0,1
"32",-16.3274780756104,3.78816566033196,-24.5905424765795,-10.9325410288272,0,1
"33",-16.2824945815955,4.33472917463356,-25.2259535983749,-9.37868734259906,0,1
"34",-17.0807678576974,4.24097155733612,-25.6152974325822,-10.3531036154383,0,1
